"probeset_id","H1.CEL","H2.CEL","H3.CEL","H4.CEL","H5.CEL","H6.CEL","H7.CEL","H8.CEL","H9.CEL","H10.CEL","H11.CEL","H12.CEL","H13.CEL","H14.CEL","H15.CEL","H16.CEL","Symbol","Description","Chromosome","GenBank","Cytoband","UniGene","PubMed","LocusLink"
"8131452",3.6507645591169,3.80735492205760,5.30414594120295,5.15623479785027,4.06263982828646,2.7311832415722,4.06781078378962,4.23496109483950,3.61235249875266,4.95093492831454,5.26603689399532,2.70265754339091,3.99909803370561,3.31903981556254,6.30979464387458,0.0143552929770701,"","","","ENST00000337579","","","",""
"8151605",6.66817586897014,6.70597790168252,6.86888427302877,7.25616150230877,7.09792677290968,6.80915716469159,6.49265437101891,6.68313498512609,7.18675804558811,7.72027846523333,6.69988472869748,6.80038224830338,6.52778975157233,6.16892278185294,7.0805510773276,6.5139644074389,"","","","","","","",""
"8167152",5.8295958991775,5.51127826508303,5.06995989045977,5.22071689199892,4.83187724119167,0.55581615506164,5.85598969730848,5.47670570666818,4.88166461932035,4.57470704641555,5.64472154721798,4.57288966842058,4.98550043030489,5.75060650483559,5.790772037862,5.54689445988764,"ZNF157","zinc finger protein 157","X","NM_003446","Xp11.2","Hs.89897","8586441, 11944989, 12477932, 15489334, 15772651","7712"
"8054295",6.44757919654888,6.43546191447928,6.13504228623365,6.231701199029,6.0071955014042,6.44377239276374,5.85549144310187,5.97108365753601,6.37503943134692,5.86937792403133,6.39677601078753,6.09064175191785,6.58089920422574,7.48655349262453,6.66277517193778,6.93899143877554,"","","","","","","",""
"8016947",4.89965902637744,7.47767732756531,5.76818432477693,6.14873077917319,7.02425318176317,6.07296327155522,6.19239145691318,7.44244592900783,6.594847089653,7.41793688055014,6.47362458305826,6.46972320817581,6.6347384599158,5.49665408259350,8.29673270458435,4.75007048586569,"BZRAP1","benzodiazapine receptor (peripheral) associated protein 1","17","NM_004758","17q22-q23","Hs.112499","9734811, 9915832, 15489334, 17855024","9256"
"7975924",7.4826869709376,8.0055684121079,7.54835955559477,7.95675366267198,8.03985122855142,7.88404838102498,7.42953227876763,7.4165864375419,7.27052894238072,8.40032444683857,7.8786640428019,7.69418374333315,8.03661322405712,7.63575439127776,7.89366557200327,8.0543601175977,"","","","","","","",""
"8044686",11.2517250091581,11.1551091497458,11.7943346312342,11.4024258762530,10.7799901427913,10.8088274582091,10.6903647116767,11.5055982097870,10.7104018025765,10.9371530952447,11.7257028190728,11.1234230646392,11.3136993440872,11.3823430248955,10.3152514758887,10.6873931811487,"ACTR3","ARP3 actin-related protein 3 homolog (yeast)","2","NM_005721","2q14.1","Hs.433512","9000076, 9210376, 9230079, 9359840, 9860974, 9889097, 10381382, 10421578, 10524632, 10563804, 10781580, 10806390, 11018051, 11052943, 11146629, 11162547, 11721045, 11741539, 11790298, 11882288, 12036877, 12176354, 12176742, 12200375, 12429845, 12464680, 12473693, 12477932, 12672817, 12791263, 12829704, 12872157, 15242766, 15247266, 15279900, 15385624, 15469433, 15489334, 15592455, 15635413, 15741236, 16004967, 16253999, 16403731, 17085436, 17353931, 17524364, 17576929","10096"
"7952046",10.1330522820351,9.57974962383882,9.51920377261951,9.38928715925003,9.02247878530195,8.47130941434873,9.22845797164392,9.33375914279859,7.61168880076421,10.3322044239751,8.15116879418666,9.28944257568833,10.2036049486796,8.98618336288137,7.48155728070859,9.6331768853292,"MPZL2","myelin protein zero-like 2","11","NM_144765","11q24","Hs.116651","9585423, 12477932, 12975309, 15489334","10205"
"7941136",9.29142398347873,9.29181533518642,8.89914541285841,9.1331935986641,8.63346753884266,8.67571009578794,9.34952451448117,8.94687704021814,8.56479731850792,8.92819264027463,9.11345568191264,8.96564000794404,9.13414391454955,8.72434331171176,8.64327899631198,8.601993581249,"","","","","","","",""
"7961298",5.05311133645956,6.31070365722511,5.90833256978243,5.09339115325301,5.96624587322494,5.14771372235215,5.89311947583592,5.22342254993494,6.38301301548867,6.13955135239879,6.26341005875634,6.4638512926111,6.10349763970334,5.47994190147713,6.16751850373522,5.68173035543585,"TAS2R42","taste receptor, type 2, member 42","12","NM_181429","12p13","Hs.553716","12679530, 15496549, 15744053, 16541075","353164"
"7906501",7.25625587320273,6.1139504824225,6.56939994847322,6.93793283896709,7.851936392243,7.30213623462205,7.06511989062899,5.95745033634712,6.86307118557015,11.4483331580864,7.33976094488646,6.70542503904273,6.78214642355464,6.64486572300792,6.66562016406638,8.59185890498717,"ATP1A2","ATPase, Na+/K+ transporting, alpha 2 (+) polypeptide","1","NM_000702","1q21-q23","Hs.34114","2158121, 2477373, 2537767, 2842249, 3035563, 3036582, 8125298, 8391840, 9159180, 9373149, 9403481, 9579893, 9872452, 10372716, 10642400, 11257061, 11404365, 12477932, 12496141, 12529322, 12539047, 12805306, 12953268, 14667076, 14685860, 14690302, 14702039, 14871878, 15133718, 15159495, 15174025, 15210532, 15286158, 15308625, 15383549, 15459825, 15489334, 15569317, 15911117, 16026932, 16037212, 16088919, 16110494, 16344534, 16430714, 16437583, 16508934, 16508935, 16538223, 17119788, 17446412, 17473835, 17727731, 17877748, 17952365, 18028456, 18052210, 18056581","477"
"7994152",5.15785216914174,5.99254185910911,5.75488750216347,6.13647851834917,5.26940724085404,5.11811050560737,5.72873684336602,5.268284666521,5.33521168170579,5.47346223623528,5.75755668893945,5.59902017739168,5.83819543925919,4.68818035858693,5.58556349845569,5.40429006444484,"CACNG3","calcium channel, voltage-dependent, gamma subunit 3","16","NM_006539","16p12-p13.1","Hs.7235","8387489, 10221464, 10493829, 10613843, 11170751, 12477932, 14505496, 14702039, 15489334, 17264864","10368"
"7973611",6.6268771354987,6.94895120044142,6.86974805146507,7.33521168170579,6.61515141786988,6.89760347428054,6.70722106853315,6.98811658476014,6.41447383643093,7.20369058707779,6.99401393925972,7.09244003023809,7.20339694854612,6.58691482866512,7.4480749964418,5.11478344724985,"","","","","","","",""
"7902611",4.49249415167943,4.74308405554959,5.47605759567754,5.6839771069756,5.48349335128439,4.80219321694183,5.13586316536868,4.37989816352469,4.93121027480393,5.86666075081999,5.48155728070859,5.28243980500639,5.27426166125705,5.42995065740377,5.61235249875266,4.77082904603249,"","","","","","","",""
"8159583",5.85024935828633,6.29443695437697,6.1580542131223,6.64573047530608,6.13709360897494,7.31460590126222,6.74429566905504,6.17632277264046,6.41835863488438,6.74846123300404,5.82476785314329,6.8218377460881,5.45318830954823,5.06608919045777,6.33931557241328,6.24126817732937,"GRIN1","glutamate receptor, ionotropic, N-methyl D-aspartate 1","9","NM_007327","9q34.3","Hs.558334","1350383, 7622053, 7679115, 7681588, 7685113, 7695237, 7926821, 8139656, 8316301, 8406025, 8406459, 8563977, 8581564, 8625412, 8724036, 8768735, 8783260, 8804048, 8821747, 8822372, 8845955, 8955056, 9009191, 9030583, 9231706, 9425014, 9482789, 9502803, 9620802, 9651389, 9670010, 9728925, 9745929, 9835392, 9952395, 10049997, 10197777, 10448428, 10518580, 10555109, 10749211, 10862698, 11109007, 11136979, 11140838, 11160393, 11279200, 11483648, 11506858, 11588171, 11606043, 11754835, 11803122, 12068077, 12082569, 12191494, 12210277, 12363394, 12408866, 12414113, 12610658, 12646920, 12679240, 12707933, 12746393, 12753088, 12775422, 12893641, 14573320, 14575242, 14644469, 14732708, 14970236, 14973229, 15030408, 15030493, 15069201, 15265015, 15338240, 15448144, 15531111, 15564900, 15635650, 15721239, 15749123, 15841096, 15888440, 16140270, 16189506, 16272960, 16289038, 16332682, 16476413, 16481105, 16489129, 16697675, 16767099, 16969270, 17047094, 17255096, 17284422, 17728671","2902"
"7952805",3.6959938131099,5.51159454153741,2.86789646399265,3.46988597627446,3.32624970083746,2.49569516262407,5.75835648293992,5.18626283566979,5.06695024392463,4.69821847822441,4.5837597536395,4.03121873061072,4.92124588858559,1.79493566280354,6.01881218574282,3.877744249949,"","","","","","","",""
"8067394",9.53403046657407,7.94116501316363,9.03097053924487,9.03265188974982,9.4181055970795,9.47654370621426,9.04971243972445,9.04772377398314,9.20981886705578,9.60407132366886,9.26982798113563,9.35931031689044,9.7350143827607,9.22773626325424,9.25055897968635,9.64203363655665,"HRH3","histamine receptor H3","20","NM_007232","20q13.33","Hs.251399","9311023, 9670104, 10347254, 10637648, 11118334, 11284713, 11752397, 11780052, 11956964, 12069903, 12477932, 12971961, 15191551, 15489334, 15665857, 16565470, 17627982","11255"
"8146647",4.75221336786514,4.36246988875021,3.78972925137577,4.41481206056585,2.84599177066457,4.91838623444635,5.04176864995163,1.55090066464752,4.92931759491176,4.71918344048179,4.73443866613717,4.75862298244024,3.86888427302877,3.20945336562895,4.62702310555406,4.50589092972996,"","","","","","","",""
"8047443",6.87147405838538,7.96641893086815,8.73237096616046,8.28318097894557,8.83595564549158,7.84436054322125,8.07927143052254,8.29865831556451,7.58360933972695,8.15886210620845,7.78135971352466,7.8325735989774,8.30720080914081,8.92448593073195,9.12311262404606,8.699815340003,"ALS2CR2","amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2","2","NM_018571","2q33.1","Hs.652338","11161814, 12048196, 12477932, 12574163, 14517248, 14676191, 14702039, 15489334, 15815621, 16189514, 16756488, 16879967","55437"
"8167369",8.19322964547403,8.32822611878773,8.91987634493112,9.28329675298533,7.76586620990054,7.94655542449336,8.33203654836165,8.43024345027508,8.89011224635119,7.84002255290322,7.81902945543852,7.36946648365072,7.97876765103679,7.52997707390733,8.3563639312249,7.4432751117658,"HDAC6","histone deacetylase 6","X","NM_006044","Xp11.23","Hs.6764","9139815, 9150131, 10048485, 10220385, 10898795, 11474198, 11677242, 11689694, 11861901, 11948178, 12024216, 12032081, 12354939, 12391164, 12477932, 12620231, 12792815, 14670976, 14702039, 14743216, 15102857, 15302935, 15347674, 15467736, 15469820, 15501975, 15806142, 15916966, 15937340, 16148047, 16189514, 16192271, 16738306, 16964243, 17389687, 17643370, 17846173, 18079183","10013"
"8036069",5.65420637794429,6.04504974083799,6.4239142676731,6.44757919654888,6.67567481560108,6.18308946064076,6.51096191927738,5.89457527317528,6.04854136569376,6.67609812091222,6.47540919340106,6.4432751117658,6.19160212846187,6.81429405828283,6.4480749964418,6.63386709183562,"","","","ENST00000324675","","","",""
"8167099",5.86145916636151,7.66192057913509,7.77643303244473,7.35790383855249,7.12163711829091,5.35825558670513,6.48639259427596,7.355967689241,5.63343121035563,6.51617277552509,7.21742461381398,6.54008928198252,7.24069594421251,5.69432306012539,6.75662303520315,5.84121837392389,"INE1","inactivation escape 1","X","Y10696","Xp11.4-p11.3","Hs.657350","9244435, 9618446, 12477932","8552"
"8111533",8.08539278675363,8.1496455176848,9.32404549864065,9.03320272593722,8.08464896517965,8.4160374587851,8.13031314554346,8.10055722078293,9.44793040573968,7.99954908734095,7.92267359284945,8.37216856861833,7.94198659350525,8.97925369092793,8.95198403395347,8.14756110196932,"LMBRD2","LMBR1 domain containing 2","5","NM_001007527","5p13.2","Hs.294103","12477932, 14702039","92255"
"8080640",5.5737986435893,6.03430376776804,5.268284666521,5.70901486490327,5.20280949212501,3.69821847822441,5.22573765346606,4.49888908697680,5.30451104180995,5.41582625747291,4.81198471935167,5.13093086982645,5.93404464711225,5.13996056954546,5.10181813422741,4.46988597627446,"SPATA12","spermatogenesis associated 12","3","NM_181727","3p14.3","Hs.129794","12477932, 15489334, 15490870, 15603706, 17251597","353324"
"7903959",6.33306587807636,4.5478199565777,4.34908214639109,5.63110428236588,4.5033487351675,4.96208624985064,6.16832111573972,6.44774448211255,8.18660950045996,5.97429985800373,4.81966818349646,5.29975751183932,5.10055722078293,5.55397480823747,7.86176930997491,5.85049941375812,"C1orf88","chromosome 1 open reading frame 88","1","BC101501","1p13.2","Hs.172510","8889548, 8889549, 12477932","128344"
"7999750",1.58014548442338,3.21412480535285,6.95907460114051,6.60777415163679,6.4757334309664,8.18502406668976,5.49153246180432,6.37747084284965,6.56711948795167,6.48284828306847,5.2364926183813,5.97361127551947,6.36053986165181,2.55581615506164,7.68783055497226,3.85399564717639,"","","","","","","",""
"8078479",9.2356074046107,9.72289289521447,9.1623913287569,9.5199114000449,9.76123540057479,9.6301396889218,10.5102696708982,10.1832383686288,10.2214058667836,9.45836559786912,9.50757663409274,9.80727441227545,9.59043734616468,9.6419794660867,10.1182662733685,9.329101166157,"PDCD6IP","programmed cell death 6 interacting protein","3","NM_013374","3p22.3","Hs.475896","9647693, 9880530, 10200558, 10718198, 11683497, 11883939, 12034747, 12360406, 12477932, 12588984, 12771190, 12860994, 12927788, 14505569, 14505570, 14519844, 14583093, 14678797, 14702039, 14739459, 14999017, 15195070, 15231748, 15456872, 15489334, 15509564, 15557335, 15849434, 15914539, 16189514, 16234236, 16470130, 16764724, 17014699, 17081065, 17082185, 17158451, 17166905, 17250865, 17277784, 17350572, 17353931, 17389591, 17428861, 17556548, 17601348, 17673164, 17853893, 18032513","10015"
"8049635",7.76546844451592,7.79409089843773,8.3796816044284,8.20920964655735,8.65320336203398,7.94591197787334,7.98550043030489,8.22491814577733,8.93805049953404,8.31310977629589,7.76526952069059,8.2237121411254,7.63662462054365,8.61511462521872,9.06998673404453,7.5465858290081,"TRAF3IP1","TNF receptor-associated factor 3 interacting protein 1","2","NM_015650","2q37.3","Hs.631898","10791955, 12477932, 12812986, 12935900","26146"
"7910369",6.39163026151743,5.50937914891469,6.70901486490327,7.38672474079917,2.86195536414487,6.32589006103978,5.03562390973072,5.81352468929781,3.79908730607400,4.52732060787705,4.86492897228979,4.61823865559545,4.93451650158608,5.63546419816788,6.42576140119084,5.39951292418296,"HIST3H2BB","histone cluster 3, H2bb","1","NM_175055","1q42.13","Hs.376691","8647104, 9566873, 10405893, 10469656, 11080476, 11689053, 12408966, 12477932, 12757711, 14595808, 14657027, 14702039, 14731392, 15010469, 15489334, 16283522, 16307923, 16319397, 16627869, 16710414, 16713563, 16878981, 16916647","128312"
"7899898",5.93286433530552,5.73552217729654,5.61235249875266,5.4198759304222,5.80915716469159,6.09212284983868,5.35720008486005,4.00898878322726,5.01167453338092,5.08533966935737,5.02945288578697,5.9469647411558,5.90568784852686,5.15461561132689,5.98071082890019,6.03210084316702,"HMGB4","high-mobility group box 4","1","NM_145205","1p35.1","Hs.568628, Hs.667683","12477932, 14702039, 15489334","127540"
"8144812",9.65080045375,9.3994701998166,10.0005775259588,9.41730401778097,10.8796751380903,10.2683197601938,10.1991938207009,10.1058168644147,11.216424549993,10.5425289166468,10.4449734479993,10.1179547210262,10.4405473795953,9.18613900662589,9.84304166556987,9.62133761850889,"PCM1","pericentriolar material 1","8","NM_006197","8p22-p21.3","Hs.491148","7698772, 8120099, 9361024, 10737800, 10980597, 11171385, 11597177, 12403812, 12477932, 14520415, 14702039, 15107855, 15144186, 15184884, 15302935, 15345747, 15489334, 15659651, 15805263, 16034466, 16091753, 16189514, 16270321, 16291865, 16424865, 16565220, 16769584, 16894060, 16943179, 16964243, 17081983","5108"
"7903203",8.59741943700998,7.32750773458721,7.75000346948938,7.22351908679073,6.95582424080644,7.77886563112589,6.77925972037238,7.94959329328647,7.32418054661874,7.71616782979715,5.28503224962291,7.17891378466957,6.3533232911629,8.22626767519604,7.35173432259158,6.7574233468218,"SNX7","sorting nexin 7","1","NM_015976","1p21.3","Hs.197015","8125298, 9373149, 11485546, 12461558, 12477932, 15489334, 16189514","51375"
"8060080",4.10433665981474,3.46205231879643,4.51032901949057,3.53605290024021,4.0232553523003,4.03033607837096,4.19770815795585,4.41481206056585,3.99186193055632,4.8109571587378,4.17871464117544,4.51853513898218,3.82984955984469,3.73660487531425,3.20633064787105,3.73768676140986,"OR6B2","olfactory receptor, family 6, subfamily B, member 2","2","NM_001005853","2q37.3","Hs.531343","12477932, 14983052","389090"
"7969613",8.97936802946227,7.23945532660462,6.79051141189419,7.80199929328525,6.04067329264376,4.29057185085208,5.88337643667284,10.9027067304031,4.42088657497553,6.91838623444635,7.56521634670942,7.74758880429823,6.00539998774259,7.86201737686988,7.28419947178059,3.98823022306046,"GPC6","glypican 6","13","NM_005708","13q32","Hs.444329","7657705, 10329016, 10480909, 12477932, 12975309, 15057823, 15489334","10082"
"8075600",4.8801957289431,4.79805051476751,4.71314590249026,5.12722055048807,4.55090066464752,2.79701297783614,5.36527259976453,4.80580834870147,2.67355642399014,4.09169983413681,5.09127669436522,4.53169336086147,5.53262865751717,5.20476675065461,4.61529857909211,5.4036085835437,"BPIL2","bactericidal/permeability-increasing protein-like 2","22","NM_174932","22q12.3","Hs.372939","10591208, 12185532","254240"
"8146326",8.2577178332274,7.9136075118231,8.34491724273246,7.49801146242604,8.0679720778857,8.71001428342483,7.80896417491926,8.07745665240059,8.39801681802287,8.03655827994435,7.64104018795002,7.77945672463417,8.30783832353072,8.45211766382867,8.48107285682775,8.88239850405388,"","","","","","","",""
"8113658",4.06953032516231,5.73552217729654,4.68201139080069,5.90327934205614,5.18428029441938,4.57591736111815,5.0836388792507,5.17192735435346,5.12184429787638,5.4594316186373,5.75515464317727,5.93026424523502,5.68622036502273,6.11519974938544,6.41447383643093,4.35402893805439,"","","","","","","",""
"7945742",8.30774726729231,7.92076967302065,7.19150343203351,7.58383495471543,7.96566886444195,8.25884865666233,7.54936113292434,8.20769766865505,7.70189555045793,8.31560245663795,8.11997860965488,8.13262824907458,8.58481221216006,8.25271273315158,8.10862899610946,8.60214209069798,"TRPM5","transient receptor potential cation channel, subfamily M, member 5","11","NM_014555","11p15.5","Hs.272287","10607831, 12368808, 12477932, 14634208, 14657398, 15731110, 16382100, 17217064","29850"
"8163637",9.5478199565777,10.6540631326440,10.5318200511180,12.1004422389568,10.7784632206184,9.77686067796293,9.61382629093404,9.79319685906095,7.43245838450987,11.2348593345141,10.5002443665888,10.2910325255825,9.9198018759488,8.3730391304604,8.66785665333859,10.5603519426295,"TNC","tenascin C (hexabrachion)","9","NM_002160","9q33","Hs.143250","1279805, 1385416, 1704365, 1707164, 1719530, 2466295, 7499434, 7523411, 7524681, 7531707, 7537970, 7559467, 7693733, 7694284, 8548761, 8798654, 8824254, 9314546, 9341124, 9548928, 9565552, 10103110, 10953015, 11029766, 11313993, 11470832, 11668187, 11714809, 11850444, 11920587, 11948127, 12168675, 12182416, 12209613, 12351514, 12388760, 12477932, 12557222, 12759243, 14618612, 14981900, 15001984, 15024713, 15059978, 15073129, 15178565, 15239346, 15342556, 15455729, 15469480, 15511229, 15530854, 15558324, 15816617, 15892123, 15983124, 16091738, 16100012, 16115819, 16157221, 16245312, 16259977, 16292494, 16335952, 16388320, 16461331, 16493581, 16782755, 16926030, 16996565, 17013087, 17083689, 17181107, 17188181, 17188391, 17202312, 17311283, 17584833, 17616673, 17901052, 18061975, 18173448","3371"
"8092968",6.14934066928622,6.72410451986685,7.12339719714104,6.47524704728784,7.1713269402333,6.02967373462642,6.13422093976063,6.88215391728701,7.15916494951661,7.34553831007001,7.46972320817581,7.07788386443832,6.57667329251657,6.00629802390037,6.76553474636298,5.90640961709402,"","","","","","","",""
"8029884",10.9043561403506,9.82408363253347,10.9188110727712,9.7439760365301,9.50828998614035,10.4113520921431,10.6630154349821,9.86835958369303,10.4308602122278,9.49717323157648,10.5789292812174,10.4823743773473,9.52152192357138,10.3812509218845,10.3014390347757,9.62906513709228,"SAE1","SUMO1 activating enzyme subunit 1","19","NM_005500","19q13.32","Hs.515500","9920803, 10187858, 10217437, 11042152, 11451954, 11481243, 12477932, 12924945, 14702039, 15192080, 15210726, 15327968, 15489334, 15546615, 15660128, 16189514, 16421094, 16620772, 16631117, 17353931","10055"
"7999903",9.02585934566924,9.15471686374234,9.63026712502677,9.48325148450227,8.81538329581354,9.34420712395069,10.1991570045769,8.61537215407445,9.34928122881745,8.37556079316946,8.47921439030508,9.4316229597133,8.84065205594178,9.12109313028122,9.91583457394623,8.2375445985048,"","","","","","","",""
"7973446",4.29130885982897,3.29719141656586,4.82425869660337,5.54101915313356,5.66505161428921,4.87578006306849,4.5197934862411,5.34872815423108,6.08129701413827,5.1554254317472,5.07339181605292,5.02014657311178,4.47702965301306,4.58856473740135,4.33699741660501,4.5957423394744,"","","","","","","",""
"8123609",7.74490109444186,7.07296327155522,7.87762156658306,7.97039353791468,7.20994068029019,7.53651921335343,8.00112666545428,8.39861544667913,6.83516615722045,8.60880924267552,9.63104969995318,8.2791926844799,8.66955832111083,7.69118517364028,6.09127669436522,8.3454052467178,"SERPINB9","serpin peptidase inhibitor, clade B (ovalbumin), member 9","6","NM_004155","6p25","Hs.104879","8530382, 8910377, 9858835, 10477277, 10681578, 11207275, 11485349, 11719590, 11856484, 12036886, 12477932, 12517944, 15458434, 15489334, 15494398, 15531453, 16130169, 16144945, 16169070, 16189514, 16267761, 16306080, 16310039, 17077322, 17479112, 18191723","5272"
"8078832",5.04308198189566,4.61117238004400,4.70321146739115,4.4276061727819,4.53356334821451,3.41006969175638,4.13996056954546,4.58796498888268,3.29425313644451,4.28835856219366,3.91169158187234,4.20554891117303,4.75007048586569,4.74846123300404,4.72519581722666,3.790772037862,"","","","","","","",""
"8056611",3.61588707391606,4.61941301059794,6.49537538094463,3.97544676564096,10.0250980253550,7.24307875293456,8.34345223956482,11.5792216407049,1.97085365434048,8.59238228429307,4.45877569908024,8.09497496616967,7.77551151901928,8.83901477636566,11.2685420003001,4.43028527297778,"LRP2","low density lipoprotein-related protein 2","2","NM_004525","2q24-q31","Hs.657729","1382088, 2786251, 7512726, 7579068, 7657789, 7686151, 7768901, 7959795, 8187828, 8344937, 8706697, 8710893, 8898021, 9071320, 9334227, 9492085, 9655248, 9727058, 9773776, 9837937, 10073957, 10203351, 10330424, 10364184, 10753646, 10769163, 10772929, 10827173, 10982792, 11095640, 11158855, 11274227, 11278724, 11421580, 11595644, 11717447, 11912251, 11994745, 12107412, 12508107, 12707383, 12713445, 12723989, 12768436, 12879166, 14528014, 14657389, 15134832, 15670845, 16174284, 16344560, 16713569, 16828734, 17457342, 17555532, 17632512, 17979745, 18070591, 18174661","4036"
"7985605",9.32287455298534,9.03869955130559,8.97507412065868,9.00495075995105,9.34976775912588,9.02295032225775,8.6347384599158,9.58266889731142,8.30984010814752,8.95064337464039,9.28301887967996,9.01928492243415,8.5957423394744,8.44857062600553,8.83412337073422,8.2443162598912,"ZNF592","zinc finger protein 592","15","NM_014630","15q25.3","Hs.79347","9039502, 12477932, 14702039, 15231748, 15302935, 15489334, 17081983","9640"
"8174568",5.76818432477693,5.54349588342577,5.85324716724215,6.62702310555406,6.09634619899318,5.50937914891469,6.05593312860741,5.59036248846375,5.70735913208088,6.42727093517358,5.99412711400313,5.93451650158608,6.19081236791614,5.66533591718518,5.68313498512609,0.505890929729957,"LHFPL1","lipoma HMGIC fusion partner-like 1","X","NM_178175","Xq23","Hs.297420","8889549, 10329012, 12477932, 12975309, 15489334, 15620218, 15905332, 16344560","340596"
"8065122",6.13031314554346,4.24488705912353,5.8245132973348,5.89141918684608,6.35948603031139,5.25889575507544,6.00517539133194,6.3387809438947,5.66931028620247,6.58781501278806,6.53216108498321,6.35102755219611,6.28114183367197,6.43845920442348,6.33342373372519,6.37016428054021,"","","","","","","",""
"8018400",7.9369323365224,7.8146145076391,8.40186081797835,9.56782301440088,7.06845585200555,7.47443604325227,7.68046501837983,8.15147325657903,7.47386806904363,6.97165850515125,7.84184735550986,7.75301612873584,7.52418907844937,7.07017462515406,7.83788018565985,6.7506065048356,"RECQL5","RecQ protein-like 5","17","NM_004259","17q25.2-q25.3","Hs.632229","9878247, 10471747, 10710432, 12477932, 15241474, 15489334, 16169070, 16344560, 17003056, 18003859","9400"
"7946340",5.86344293434804,6.80219321694183,6.47816289273763,3.80219321694183,5.99435343685886,6.52356195605701,6.876516946565,6.47961860846942,4.16912328147676,8.2375445985048,7.48510476108097,7.03793125540046,6.56924802986718,3.98367769469807,4.74846123300404,7.27370236873565,"RIC3","resistance to inhibitors of cholinesterase 3 homolog (C. elegans)","11","NM_024557","11p15.4","Hs.655660","12477932, 12821669, 12975309, 14702039, 15504725, 15809299, 15927954, 16120769, 17192664, 17609200","79608"
"8031207",4.89336221076387,5.13709360897494,4.69710657447698,4.58796498888268,3.76234881564413,6.21974935454673,4.83541884047548,5.82323984413102,5.01212167271222,4.45088131527337,5.47508488294878,5.44128427192704,4.56376827845203,5.63226821549951,5.4541758931858,6.10349763970334,"LILRA2","leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 2","19","NM_006866","19q13.4","Hs.655593","8125298, 8977169, 9079806, 9373149, 9548455, 12477932, 12529506, 14662864, 15242876, 15489334, 18056355","11027"
"8086051",6.2630344058338,6.87528859822269,6.56955185108361,6.36071542539293,6.8127549098002,7.07382023329167,6.90400231628369,5.61735726159132,6.08214904135387,6.43746079951105,6.3892226163559,6.43128865429159,7.02103547951136,6.53729606709084,6.73145480769835,6.70348834965682,"SUSD5","sushi domain containing 5","3","NM_015551","3p22.3","Hs.196647","9628581, 16641997","26032"
"8125172",8.2278565730605,9.26357437615718,8.81586358046788,8.35499863931907,8.65273743892929,8.14108531856233,8.33279742807573,9.13970482243148,8.6473864697956,8.18695608197015,8.57345784501114,8.75318331437575,9.19175016044567,7.62007316544424,8.95594045128948,7.62058641045188,"EHMT2","euchromatic histone-lysine N-methyltransferase 2","6","NM_006709","6p21.31","Hs.520038","2813433, 8457211, 11316813, 11707778, 12004135, 12130538, 12477932, 12700765, 14656967, 14702039, 15200951, 15269344, 15489334, 15590646, 16189514, 16287849, 16344560, 16501248, 16964243, 17005678, 17085482, 17145766, 17584299, 17707230","10919"
"8117622",4.95559179175399,5.29167722317602,6.71932036403724,6.29865831556452,4.43028527297778,6.39283257902094,3.39506279951758,1.40053792958373,4.87970576628229,4.17632277264046,6.98993372431032,4.91886323727459,6.7217827684598,5.06781078378962,6.35755200461808,5.15663931069209,"OR2B6","olfactory receptor, family 2, subfamily B, member 6","6","NM_012367","6p21.3","Hs.532145","9500546, 12477932, 14574404, 14983052, 15489334","26212"
"8142534",2.17951105027151,0.0143552929770701,2.56803210477128,4.76075320806299,4.8073549220576,3.33342373372519,4.65592421308382,3.75595576955096,2.68706068833989,4.56376827845203,3.74092756031863,3.03386345186628,4.05484847699562,5.3215673760354,4.40871186102943,4.03474394932473,"","","","","","","",""
"7899348",4.91408609701272,5.42693561964834,5.00898878322726,5.35367615775164,5.22458056608344,5.49024921062709,5.31070365722511,5.03033607837096,5.30414594120295,4.49569516262407,4.66732447027863,3.82883464946806,4.83794324189103,3.56803210477128,4.67129337248158,3.23266075679027,"","","","","","","",""
"8109746",5.57440430902258,4.86145916636151,4.79805051476751,5.06910063192283,4.77557736093065,4.76181714250714,5.29094040240368,3.65764000520782,5.67666233485797,5.12722055048807,5.06738057801906,5.14608493861619,5.5713734359732,4.70984201927331,4.72082566608984,3.17632277264046,"","","","","","","",""
"8019018",7.64731450954714,6.62263756653746,7.45252954467793,7.14088088395225,7.33154400050697,8.00163337799507,7.01925711868108,7.3533232911629,9.37959497168707,6.71190783277251,6.97876765103679,8.15527362503996,6.82527683005487,7.4541758931858,8.35724407952472,6.9095331149469,"CBX4","chromobox homolog 4 (Pc class homolog, Drosophila)","17","NM_003655","17q25.3","Hs.405046","9199346, 9315667, 9367786, 9858531, 9858600, 11583618, 12101246, 12167701, 12477932, 12679040, 12829790, 14576168, 14638676, 15489334, 15563468, 15592428, 15710417, 16061479, 16189514, 17018294, 17081983","8535"
"8163084",6.42341009326961,6.21974935454673,6.23054888663476,6.75582227937822,6.27220986112457,6.59499633654093,6.5453506448223,6.22419466397043,6.43379405875492,7.3389591754152,6.85536685265826,7.14852742516046,6.69083609791913,6.61765111942733,6.70501025298183,6.90424322720366,"","","","","","","",""
